/work/work/shared/s-neomics/data/analyse/PED20051	PED20051	analysis_not_ended	31
/work/work/shared/s-neomics/data/analyse/PED20051	PED20051	no_archive_log	31
/work/work/shared/s-neomics/data/analyse/PED20052	dijnbs105	dispatch_ok	439
/work/work/shared/s-neomics/data/analyse/PED20052	PED20052	analysis_not_ended	33
/work/work/shared/s-neomics/data/analyse/PED20052	PED20052	no_archive_log	33
/work/work/shared/s-neomics/data/analyse/PED20009	PED20009	analysis_ok	438
/work/work/shared/s-neomics/data/analyse/PED20009	PED20009	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20017	PED20017	archive_success	436
/work/work/shared/s-neomics/data/analyse/PED20017	dijnbs083	archive_success	436
/work/work/shared/s-neomics/data/analyse/PED20009	PED20009	archive_success	435
/work/work/shared/s-neomics/data/analyse/PED20009	dijnbs082	archive_success	435
/work/work/shared/s-neomics/data/analyse/PED20033	PED20033	analysis_ok	432
/work/work/shared/s-neomics/data/analyse/PED20033	PED20033	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20035	PED20035	analysis_ok	432
/work/work/shared/s-neomics/data/analyse/PED20035	PED20035	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20034	PED20034	analysis_ok	431
/work/work/shared/s-neomics/data/analyse/PED20034	PED20034	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20033	PED20033	archive_success	430
/work/work/shared/s-neomics/data/analyse/PED20033	dijnbs086	archive_success	430
/work/work/shared/s-neomics/data/analyse/PED20035	PED20035	archive_success	430
/work/work/shared/s-neomics/data/analyse/PED20035	dijnbs088	archive_success	430
/work/work/shared/s-neomics/data/analyse/PED20034	PED20034	archive_success	429
/work/work/shared/s-neomics/data/analyse/PED20034	dijnbs087	archive_success	429
/work/work/shared/s-neomics/data/analyse/PED20037	PED20037	analysis_ok	422
/work/work/shared/s-neomics/data/analyse/PED20037	PED20037	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20037	PED20037	archive_success	420
/work/work/shared/s-neomics/data/analyse/PED20037	dijnbs090	archive_success	420
/work/work/shared/s-neomics/data/analyse/PED20041	PED20041	analysis_ok	420
/work/work/shared/s-neomics/data/analyse/PED20041	PED20041	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20038	PED20038	analysis_ok	419
/work/work/shared/s-neomics/data/analyse/PED20038	PED20038	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20040	PED20040	analysis_ok	419
/work/work/shared/s-neomics/data/analyse/PED20040	PED20040	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20041	PED20041	archive_success	418
/work/work/shared/s-neomics/data/analyse/PED20041	dijnbs093	archive_success	418
/work/work/shared/s-neomics/data/analyse/PED20038	PED20038	archive_success	417
/work/work/shared/s-neomics/data/analyse/PED20038	dijnbs091	archive_success	417
/work/work/shared/s-neomics/data/analyse/PED20040	PED20040	archive_success	417
/work/work/shared/s-neomics/data/analyse/PED20040	dijnbs094	archive_success	417
/work/work/shared/s-neomics/data/analyse/PED20042	PED20042	analysis_ok	417
/work/work/shared/s-neomics/data/analyse/PED20042	PED20042	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20044	PED20044	analysis_ok	417
/work/work/shared/s-neomics/data/analyse/PED20044	PED20044	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20043	PED20043	analysis_ok	416
/work/work/shared/s-neomics/data/analyse/PED20043	PED20043	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20045	PED20045	analysis_ok	416
/work/work/shared/s-neomics/data/analyse/PED20045	PED20045	archive_in_progress	1
/work/work/shared/s-neomics/data/analyse/PED20047	PED20047	analysis_ok	416
/work/work/shared/s-neomics/data/analyse/PED20048	PED20048	analysis_ok	416
/work/work/shared/s-neomics/data/analyse/PED20042	PED20042	archive_success	415
/work/work/shared/s-neomics/data/analyse/PED20042	dijnbs095	archive_success	415
/work/work/shared/s-neomics/data/analyse/PED20044	PED20044	archive_success	415
/work/work/shared/s-neomics/data/analyse/PED20044	dijnbs097	archive_success	415
